आजार,ताप,बद्धकोष्ठता,थंडी वाजून येणे,खोकला,शिंका येणे,नाक बंद होणे,वाहणारे नाक,अनुनासिक थेंब,डोळे पाणावलेले,अस्वस्थता,डोकेदुखी,अंग दुखणे,स्नायू दुखणे,थकवा,उलट्या होणे,अतिसार,पोटदुखी,पोटात पेटके येणे,मळमळ,भूक न लागणे,लाल/सुजलेले टॉन्सिल्स,पुरळ,सुजलेल्या लिम्फ नोड्स,चेहऱ्यावर वेदना,चेहऱ्याचा दाब,नाकातून जाड स्त्राव,वासाची भावना कमी होणे,चवीची जाणीव कमी होणे,दुर्गंधी,छातीत जळजळ होणे,धाप लागणे,घरघर,छातीत दुखणे,उत्पादक खोकला,थंड घाम येणे,जलद,उथळ श्वास घेणे,गोंधळ,मानसिक बदल,सतत लघवी करण्याची इच्छा असणे,लघवी करताना जळजळ होणे,वारंवार लघवी होणे,ढगाळ मूत्र,गुलाबी लाल किंवा तपकिरी मूत्र,तीव्र वास येणारा मूत्र,रक्ताळलेला मूत्र,ओटीपोटात वेदना,पाठदुखी,डोळे लाल होणे,डोळ्यांना खाज सुटणे,डोळ्यातून स्त्राव,फाडणे,कान दुखणे,कान दुखणे,श्रवणशक्ती कमी होणे,संतुलन गमावणे,खाज सुटणे,फोड पुरळ,स्पर्शाची संवेदनशीलता,मुंग्या येणे,फोडांसह लाल पुरळ,तीव्र घसा खवखवणे,सुजलेल्या टॉन्सिल्स,अत्यंत थकवा,पाण्यासारखा अतिसार,रक्तरंजित नसलेला अतिसार,अधूनमधून डोकेदुखी,गिळताना वेदना होतात,लहान लाल ठिपके (तोंड),सूज,मानेच्या लिम्फ नोड्समध्ये वेदना,मानेच्या लिम्फ नोड्समध्ये वेदना,लाल,त्वचेचा सुजलेला भाग,त्वचा उबदार वाटते.,कोरडी त्वचा,वेगाने वाढणारी लालसरपणा,ठिसूळ नखे,ठिसूळ नखे,नखांचा विकृत आकार,उजव्या वरच्या ओटीपोटात अचानक वेदना होणे,खांद्याच्या ब्लेड दरम्यान वेदना,उजव्या खांद्यात वेदना,उजव्या खालच्या ओटीपोटात अचानक वेदना होणे,हालचाल करताना वेदना,कमी दर्जाचा ताप,पोट भरलेले असणे,छातीत जळजळ,पुनरुज्जीवन,घशात गाठीची भावना,गिळण्यास अडचण,जुनाट खोकला,सैल,पाण्यासारखे मल,शौचास जाण्याची तातडीची गरज,फुगणे,वरच्या ओटीपोटात चावणारा वेदना,वरच्या ओटीपोटात जळजळ होणे,लवकर पोट भरल्यासारखे वाटणे,ढेकर येणे,रक्ताच्या उलट्या होणे,रक्तरंजित मल,चक्कर येणे,सांधेदुखी,सांधे कडक होणे,सांधे दुखणे,लवचिकता कमी होणे,हाडांचे स्पर्स,सुजलेले सांधे,थकवा,भूक न लागणे,तीव्र सांधेदुखी,सांधेदुखीचा त्रास कायम राहणे,जळजळ,मर्यादित गती श्रेणी,सौम्य सूज,बोटांमध्ये मुंग्या येणे,बोटांमध्ये सुन्नता येणे.,बोटांमध्ये कमकुवतपणा,जखम,मर्यादित गतिशीलता,टाचेत वार करणे,पाय दुखणे,सुन्नपणा किंवा मुंग्या येणे,हात दुखणे,तीक्ष्ण,जळत्या वेदना,नितंब दुखणे,मांडी दुखणे,वासराला वेदना,सूज येणे,सांधे लालसरपणा,हालचाल/दाबाने वेदना होणे,वेदनादायक भावना,तीव्र डोकेदुखी,धडधडणारी डोकेदुखी,प्रकाशाची संवेदनशीलता,आवाजाची संवेदनशीलता,दृश्यमान अडचळा,आभा,कंटाळवाणा,डोकेदुखी,घट्टपणा जाणवणे,टाळू/मान/खांद्यावर कोमलता येणे,डोक्याच्या दोन्ही बाजूंना वेदना,झोपेची अडचण,खूप लवकर उठणे,दिवसभराचा थकवा,मूड बदलतो,चिडचिड,सततचे दुःख,व्याज कमी होणे,आनंद गमावणे,कमी झालेली ऊर्जा,भूक बदलते,वजन वाढणे,वजन कमी होणे,निरुपयोगीपणाची भावना,अपराधीपणाची भावना,अस्वस्थता,स्नायूंचा ताण,पॅनिक अटॅक,फिजेटिंग,कुरतडणे,आवेग,रेसिंग विचार,अचानक गोंधळ,अचानक बोलण्यात अडचण येणे.,अचानक सुन्नपणा/अशक्तपणा,अचानक दृष्टी समस्या,चालण्यात अडचण,अनियंत्रित झटके देणाऱ्या हालचाली,शुद्ध हरपणे,तात्पुरता गोंधळ,टक लावून पाहणे,विचित्र संवेदना,स्मृती कमी होणे,समस्या सोडवण्याची अडचण,दिशाभूल,शब्दांची अडचण,व्यक्तिमत्व बदलते,वाईट निर्णयक्षमता,थरथरणे,मंदावलेली हालचाल,कडक स्नायू,बिघडलेले संतुलन/मुद्रा,स्वयंचलित हालचालींचे नुकसान,अचानक चेहऱ्यावर कमजोरी येणे.,चेहऱ्यावरील लाळ,लाळ येणे,डोळे बंद करण्यात अडचण येणे,चव कमी होणे,फिरण्याची भावना,चक्कर येणे,डोक्याच्या हालचालींमुळे सुरू झालेले,हृदय धडधडणे,चक्कर येणे,अनियमित जलद हृदयाचा ठोका,पाय/घुटण्या/पायांना सूज येणे,सतत खोकला,खोकला रक्त,हृदयविकाराचा झटका,पायात क्रॅम्पिंग,पाय सुन्न होणे,पायांची कोमलता,पायांचा रंग बदलणे,खालच्या पायात/पायात थंडी वाजणे,त्वचेचे फोड,पायांवर चमकदार त्वचा,डोळे खाजणे,नाकात खाज येणे,घशात खाज सुटणे,कानात आवाज येणे/गुंजणे,कानात फुसफुसणे/क्लिक करण्याचे आवाज येणे,धूसर दृष्टी,फिकट रंग,चकाकीची संवेदनशीलता,रात्री पाहण्यास त्रास होणे,दुहेरी दृष्टी,परिधीय दृष्टी हळूहळू कमी होणे,टनेल व्हिजन,प्रकाशाभोवती प्रभामंडळे,विकृत मध्यवर्ती दृष्टी,गडद मध्यवर्ती दृष्टी,डोळे जळणे,डोळ्यात श्लेष्मा,डोळ्यांचा थकवा,पापण्यांवर लाल वेदनादायक गाठ,पापणी सुजणे,पापणीचे कवच,नवीन तीळ खरुज किंवा अडथळे,त्वचेवर खडबडीत डाग,तीळावर अनियमित किनारी,बरे न होणारे घसा,स्तनात/काखेत नवीन गाठ,स्तन जाड होणे/सूजणे,स्तनाग्र मागे घेणे,स्तनाग्र वेदना,स्तनाग्र स्त्राव,त्वचेवर पिंपल्स येणे,कर्कशपणा,लघवी करण्यास त्रास होणे,कमकुवत मूत्र प्रवाह,हाड दुखणे,आतड्यांच्या सवयींमध्ये बदल,सतत पोटात अस्वस्थता,दातदुखी,दात संवेदनशीलता,दातांमध्ये दिसणारी छिद्रे,तपकिरी दात,काळे दात,चावताना वेदना होणे,लाल हिरड्या,सूज,सुजलेले नाजूक हिरडे,हिरड्या सहज रक्तस्त्राव करतात,हिरड्या कमी होणे,सैल दात,बाजूला/पाठीत तीव्र वेदना,लघवी करताना वेदना,खालच्या ओटीपोटात पसरणारी वेदना,वंध्यत्व,अनियमित मासिक पाळी,वेदनादायक मासिक पाळी,मासिक पाळी दरम्यान गुदाशयातून रक्तस्त्राव होणे,जास्त केस,टाळूचे केस पातळ होणे,रात्री लघवीचे प्रमाण वाढणे,लघवी सुरू करण्यात अडचण येणे,मूत्राशय रिकामे करण्यास असमर्थता,तीव्र पुरळ,सहज तुटणारी हाडे,लघवीमध्ये बदल,स्नायू पेटके,घट्टपणाची भावना,त्वचेच्या वाढीभोवती वेदना,लक्ष केंद्रित करण्यात अडचण,स्नायू कमकुवतपणा,नैराश्य,समस्या सोडवण्यात अडचण,पुढील हल्ल्याबद्दल तीव्र चिंता,ज्या ठिकाणी हल्ले झाले ते टाळणे,प्रभावित क्षेत्रावर उष्णता
इन्फ्लूएंझा (फ्लू),1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
इन्फ्लूएंझा (फ्लू),1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
इन्फ्लूएंझा (फ्लू),1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
इन्फ्लूएंझा (फ्लू),1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गॅस्ट्रोएन्टेरिटिस (पोटाचा फ्लू),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
स्ट्रेप थ्रोट,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
स्ट्रेप थ्रोट,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
स्ट्रेप थ्रोट,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
स्ट्रेप थ्रोट,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
स्ट्रेप थ्रोट,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
स्ट्रेप थ्रोट,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
